label,ADJ,ADP,ADV,AUX,CONJ,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,length
0,57,68,48,53,0,17,95,1,154,6,20,38,35,91,13,0,73,0,42,761
0,69,60,48,60,0,36,92,0,130,3,28,51,45,97,18,0,68,0,37,763
0,151,169,125,124,0,70,231,7,347,29,58,119,87,285,34,1,244,1,105,2032
0,108,123,108,81,0,41,151,2,232,7,57,85,59,218,29,0,164,0,51,1377
0,57,60,31,34,0,25,77,2,135,6,23,55,49,116,9,0,75,0,27,690
0,54,90,51,34,0,17,109,1,166,12,28,37,36,98,13,1,100,0,34,815
0,61,67,26,37,0,24,85,2,143,8,24,28,28,112,21,0,77,0,34,691
0,29,17,12,11,0,8,25,0,46,3,9,3,34,61,3,0,23,0,9,272
0,39,51,19,18,0,11,53,0,95,8,8,9,27,67,7,0,44,0,17,447
0,78,78,56,66,0,20,106,2,152,7,33,70,37,123,20,0,96,1,54,880
0,34,22,17,19,0,15,30,0,54,3,7,14,21,45,4,0,30,0,15,305
0,52,54,34,32,0,27,79,0,109,4,10,25,33,81,10,1,62,0,21,578
0,76,76,53,45,0,22,106,2,196,2,36,30,51,101,20,0,94,0,36,864
0,25,21,14,19,0,7,35,0,53,3,10,9,21,51,5,0,27,0,14,277
0,55,68,42,57,0,30,86,0,113,9,32,45,38,66,9,0,69,0,40,693
0,64,51,40,34,0,19,87,0,129,4,31,35,36,90,17,1,99,2,31,698
0,53,53,48,46,0,11,70,2,95,0,22,38,31,56,23,0,55,0,27,582
0,37,32,17,21,0,10,47,0,69,3,6,23,19,46,13,1,38,0,19,369
0,139,141,62,72,0,38,149,1,273,20,31,47,90,259,40,0,128,6,50,1453
0,41,55,14,24,0,14,68,0,105,8,14,20,25,59,11,0,46,0,17,478
0,76,61,48,52,0,43,98,0,144,4,19,45,48,134,18,1,81,1,53,853
0,60,49,39,41,0,23,84,1,83,3,13,43,46,89,15,1,65,0,22,636
0,94,91,60,71,0,23,133,0,210,12,41,55,48,130,21,0,113,0,66,1063
0,28,33,25,23,0,21,38,1,68,4,20,24,45,67,12,1,66,0,17,463
0,59,41,34,29,0,26,56,0,81,3,18,19,32,62,8,0,47,1,25,503
0,56,63,41,31,0,23,79,2,129,3,21,49,38,87,17,0,92,0,37,704
0,85,107,61,37,0,36,117,0,221,9,33,69,44,173,22,0,136,0,49,1058
0,66,86,38,42,0,30,115,0,190,12,25,45,52,136,17,0,106,0,36,915
0,96,83,41,35,0,19,102,1,211,8,23,26,47,147,16,1,90,0,42,906
0,15,14,12,13,0,6,19,2,25,2,3,10,14,20,5,0,19,0,11,177
0,87,139,94,68,0,46,178,6,317,37,50,108,81,237,18,2,169,3,68,1569
0,61,100,74,61,0,18,125,4,169,11,24,81,31,128,22,0,110,0,54,990
0,80,103,60,36,0,34,112,0,214,9,31,68,30,162,22,0,125,0,44,995
0,48,49,57,35,0,21,79,1,88,2,15,36,38,76,13,0,69,0,32,617
0,37,68,28,27,0,20,85,0,137,3,25,33,22,96,19,0,82,0,33,644
0,69,56,54,52,0,30,100,1,141,6,29,51,39,104,26,0,88,0,46,831
0,41,36,26,18,0,14,48,0,77,5,13,24,19,54,7,0,47,0,17,422
0,27,47,28,25,0,16,71,1,106,11,15,19,44,100,12,1,57,0,26,553
0,26,33,32,29,0,13,42,0,53,4,15,35,14,51,8,0,48,0,12,396
0,49,34,22,17,0,14,51,3,72,1,10,27,17,65,12,0,41,0,14,394
0,34,43,22,20,0,16,63,0,80,4,9,32,15,60,9,0,43,0,21,424
0,55,69,36,30,0,20,99,0,138,5,24,35,28,82,7,0,82,0,32,686
0,37,50,32,25,0,16,62,0,89,9,15,30,15,56,3,0,33,0,28,448
0,55,66,43,37,0,25,89,1,168,4,24,39,42,146,18,0,94,1,34,796
0,67,57,41,62,0,33,106,4,150,3,30,58,87,114,26,0,92,0,34,893
0,42,56,44,30,0,20,69,0,95,7,9,17,30,79,6,0,48,0,25,527
0,41,72,22,34,0,22,101,0,160,10,20,32,76,114,16,0,79,3,27,776
0,43,72,32,26,0,17,68,0,123,4,23,21,54,84,9,1,62,0,29,592
0,40,51,41,25,0,20,70,2,105,3,21,29,33,70,8,2,72,0,31,569
0,112,102,99,86,0,65,155,4,215,13,44,119,118,257,22,5,149,4,82,1502
0,69,76,51,33,0,29,89,0,135,7,35,60,33,114,15,0,88,0,38,811
0,36,45,33,39,0,13,67,0,97,9,18,36,21,58,10,0,50,1,27,523
0,57,55,28,36,0,19,83,0,103,2,17,37,23,67,11,0,72,0,29,598
0,56,67,51,35,0,21,93,2,142,6,18,31,42,147,10,1,66,0,33,698
0,45,52,37,53,0,18,76,2,98,3,28,46,14,47,21,0,94,0,29,622
0,69,96,82,74,0,36,119,1,189,7,42,57,75,151,38,1,119,0,48,1116
0,56,63,24,36,0,22,89,1,125,2,23,40,34,76,16,1,72,0,21,655
0,78,80,55,47,0,29,99,0,133,6,25,48,50,76,24,0,98,0,28,838
0,94,97,78,85,0,35,116,1,173,4,41,112,49,182,35,0,113,0,42,1162
0,38,36,13,23,0,14,52,0,88,1,12,14,12,55,8,0,34,0,22,386
0,58,47,52,32,0,24,64,0,105,3,18,25,29,106,16,0,85,0,22,608
0,55,63,36,32,0,25,70,1,109,8,24,24,64,96,11,1,47,0,21,614
0,33,15,16,19,0,9,36,3,60,2,11,11,39,70,12,0,32,0,12,345
0,103,95,77,48,0,34,117,0,198,7,28,47,80,158,23,2,124,0,32,1076
0,42,60,34,32,0,19,83,0,123,4,9,42,29,87,9,0,66,0,33,627
0,60,59,57,35,0,19,82,2,137,5,18,50,40,115,20,0,89,1,19,746
0,16,21,14,14,0,7,27,0,40,5,4,11,17,36,2,0,24,0,11,230
0,59,72,57,59,0,30,117,2,124,4,24,55,32,78,20,0,85,0,33,806
0,38,58,42,31,0,16,92,0,112,4,20,34,40,68,10,2,84,0,40,632
0,109,87,70,63,0,32,135,7,199,12,37,68,42,193,27,0,120,0,63,1135
0,58,71,57,60,0,26,90,4,134,18,25,67,41,156,19,0,111,2,45,909
0,33,27,18,16,0,16,47,2,79,7,6,12,27,82,12,0,39,0,20,389
0,62,80,62,38,0,13,101,6,133,9,23,52,26,125,20,0,90,0,34,798
0,63,74,49,34,0,31,107,2,139,19,21,41,22,71,16,0,93,1,25,773
0,30,37,28,26,0,14,55,0,69,3,9,24,40,45,14,0,46,0,20,437
0,97,126,72,82,0,42,138,1,207,8,33,74,127,184,32,4,147,0,49,1334
0,47,72,46,55,0,25,82,1,130,21,33,85,77,117,20,0,107,0,39,875
0,63,57,53,66,0,33,91,7,144,8,28,46,15,121,18,0,84,2,38,803
0,53,63,38,36,0,20,78,0,122,7,22,26,37,116,13,1,73,0,33,661
0,122,108,88,58,0,32,168,4,247,13,34,58,39,159,40,3,144,0,42,1269
0,58,60,33,46,0,18,91,1,131,4,22,29,30,77,15,0,74,0,43,663
0,51,61,52,57,0,14,111,6,133,18,17,38,21,115,17,0,84,0,42,786
0,20,46,33,28,0,13,48,0,68,2,12,47,16,71,10,0,63,1,29,460
0,76,94,54,56,0,22,120,0,181,6,28,38,22,105,18,0,112,0,40,920
0,49,50,21,19,0,20,61,0,113,8,10,8,42,83,10,0,40,0,18,522
0,46,36,26,25,0,22,61,0,91,6,14,18,28,54,9,0,53,0,20,466
0,36,69,27,54,0,25,73,0,119,10,25,57,70,97,24,0,89,0,24,747
0,64,132,79,65,0,42,146,6,224,9,49,87,59,144,28,0,155,0,52,1254
0,52,76,31,41,0,25,101,2,123,4,22,55,35,120,18,1,103,0,36,786
0,76,82,75,75,0,42,111,3,169,9,27,94,48,163,30,1,96,0,56,1054
0,24,26,15,30,0,4,41,2,58,2,12,18,20,51,8,0,32,0,26,324
0,20,32,5,17,0,7,34,0,52,3,8,6,26,41,5,0,29,0,18,284
0,67,91,36,61,0,22,118,4,171,6,25,61,31,148,15,1,121,3,53,936
0,52,78,31,47,0,30,99,6,147,4,32,46,66,124,17,0,99,1,33,836
0,85,85,49,46,0,29,116,0,153,4,17,28,56,116,19,0,77,0,38,824
0,78,80,44,38,0,35,106,4,146,20,30,44,72,132,24,1,89,0,36,893
0,29,26,22,22,0,9,35,2,52,0,11,24,17,42,7,2,35,5,20,324
0,58,71,49,32,0,27,85,2,152,2,20,44,32,124,19,0,91,0,37,757
0,38,46,26,26,0,13,59,0,86,7,13,29,49,89,7,0,53,0,16,515
0,36,53,30,24,0,13,65,0,86,2,12,39,35,88,15,0,50,0,23,513
0,37,32,7,15,0,18,39,0,69,11,6,11,28,40,4,2,16,0,14,329
0,100,77,57,54,0,24,104,0,177,6,35,35,71,103,29,0,96,0,29,908
0,56,64,49,48,0,25,85,2,124,20,35,42,42,153,25,0,67,0,30,799
0,79,79,32,53,0,24,104,1,160,9,24,43,86,135,21,0,99,0,47,908
0,60,80,40,48,0,34,110,0,139,18,22,37,49,88,12,1,71,0,41,797
0,48,81,18,24,0,28,90,0,155,4,18,16,70,91,9,0,69,3,23,697
0,28,30,15,18,0,7,42,0,75,4,9,14,24,71,9,0,36,0,23,358
0,28,39,26,31,0,6,49,0,60,6,18,31,30,49,7,3,38,0,19,396
0,34,34,22,25,0,16,45,0,85,2,17,18,33,68,6,0,30,0,17,417
0,65,79,46,57,0,25,121,3,208,3,19,51,28,126,19,0,95,3,40,896
0,110,134,120,120,0,37,172,4,259,8,56,117,53,240,50,0,187,0,70,1586
0,57,89,42,41,0,17,99,0,190,4,21,41,55,101,20,1,86,0,29,803
0,51,68,59,39,0,18,86,0,127,18,20,25,36,139,18,0,66,0,20,740
0,47,54,51,40,0,15,71,3,95,6,25,52,5,83,15,0,68,0,33,611
0,90,88,67,81,0,40,136,2,200,8,33,73,49,158,32,1,115,1,58,1129
0,58,51,29,16,0,20,59,1,115,6,19,10,45,75,7,0,50,0,17,540
0,142,180,106,118,0,59,235,5,347,9,36,118,57,230,44,0,194,0,88,1832
0,58,79,78,67,0,20,121,11,180,13,30,64,34,240,33,0,121,2,68,1100
0,61,67,32,31,0,21,74,0,137,4,23,31,58,121,12,0,71,0,25,697
0,50,61,42,41,0,15,78,0,114,6,27,37,29,75,15,0,66,0,29,629
0,48,63,39,32,0,15,71,4,107,4,20,41,7,115,16,0,80,0,36,633
0,21,21,22,13,0,7,34,2,41,4,8,19,21,40,6,0,27,0,17,272
0,20,20,10,15,0,8,34,1,59,1,12,5,10,39,11,0,33,0,7,271
0,44,43,19,22,0,21,61,0,93,13,14,16,41,121,11,2,44,3,23,543
0,47,68,32,60,0,30,108,0,158,7,22,68,26,117,13,2,85,0,46,805
0,46,61,38,25,0,22,77,1,109,12,30,23,37,138,9,0,44,0,18,649
0,57,57,36,36,0,18,77,0,142,6,16,31,31,127,24,0,74,0,24,691
0,40,62,36,28,0,19,93,1,138,5,25,29,13,69,18,0,80,0,25,634
0,25,20,14,13,0,5,34,0,50,2,8,4,10,32,7,0,23,0,11,238
0,24,33,23,21,0,9,40,0,50,3,12,18,28,52,8,0,39,0,19,342
0,11,34,32,27,0,16,54,0,71,2,21,30,14,56,12,0,61,0,18,428
0,62,73,43,45,0,24,98,0,140,3,47,46,46,112,10,0,95,0,49,807
0,44,50,36,18,0,18,57,0,94,3,16,21,57,99,10,0,60,2,17,533
0,31,49,29,21,0,14,64,1,98,5,13,14,12,67,12,1,50,0,16,470
0,47,45,27,15,0,11,42,0,84,5,14,13,34,55,8,0,42,0,21,431
0,32,38,23,17,0,18,56,4,91,7,14,30,21,82,16,0,63,0,23,496
0,67,69,50,54,0,23,93,2,147,8,29,47,63,102,25,1,92,1,39,834
0,46,48,40,44,0,24,82,5,105,4,25,65,35,128,17,0,83,0,32,725
0,20,40,20,26,0,11,41,1,64,4,15,30,15,44,12,0,47,0,19,378
0,36,31,9,17,0,12,45,0,70,4,16,17,27,48,11,0,41,0,11,363
0,32,46,29,22,0,13,60,2,95,6,7,24,26,66,15,1,43,0,17,459
0,60,55,47,31,0,23,82,0,129,9,21,27,41,120,15,2,67,1,39,692
0,90,96,48,68,0,27,137,0,217,7,34,50,63,159,26,2,116,1,41,1076
0,55,64,55,55,0,24,99,3,152,7,29,53,53,135,21,0,105,0,43,884
0,38,36,17,20,0,14,58,0,88,2,16,34,37,86,12,0,62,1,22,503
0,23,22,9,15,0,7,28,0,49,0,4,5,13,26,5,0,22,0,9,222
0,46,47,18,22,0,23,64,0,111,5,20,11,61,70,4,3,41,0,18,516
0,58,76,61,40,0,27,97,13,143,22,18,60,35,187,19,0,91,0,56,895
0,27,21,6,10,0,11,25,0,42,3,4,14,12,29,6,0,23,0,6,221
0,69,87,57,49,0,25,136,4,211,4,20,59,42,204,24,0,105,1,37,1009
0,38,57,24,35,0,17,69,0,117,4,21,27,57,117,14,1,57,0,23,622
0,13,13,3,6,0,4,13,1,26,1,5,8,13,16,3,0,14,0,6,134
0,67,66,42,41,0,30,75,0,120,1,17,19,43,91,11,0,73,0,27,680
0,53,82,31,39,0,33,108,1,163,13,30,45,43,121,20,0,105,0,31,849
0,41,63,36,23,0,11,64,0,127,6,9,37,38,91,17,3,72,0,28,610
0,61,71,55,48,0,27,89,0,130,11,16,63,26,99,21,1,93,1,34,786
0,72,63,44,29,0,18,97,4,142,7,29,37,29,87,17,1,66,0,31,701
0,60,95,63,71,0,32,122,1,179,9,33,48,47,113,18,0,90,0,36,937
0,43,51,36,43,0,20,64,0,86,6,29,46,13,82,13,1,62,0,25,557
0,35,47,28,18,0,11,54,0,81,9,10,10,39,67,8,1,42,0,23,436
0,45,44,23,18,0,18,58,0,93,7,20,27,14,63,8,1,53,0,23,478
0,95,125,58,46,0,35,138,0,237,6,36,56,30,120,37,0,151,0,31,1147
0,50,76,37,38,0,24,91,5,160,9,33,37,41,119,14,0,80,0,37,784
0,91,139,62,59,0,35,157,0,248,7,29,39,66,137,22,0,99,0,41,1161
0,60,60,31,39,0,19,85,0,119,8,19,25,47,89,15,0,73,0,29,683
0,32,44,18,10,0,15,44,0,88,6,10,10,79,77,2,1,40,0,14,455
0,28,37,20,19,0,10,38,1,70,1,9,10,25,42,7,0,36,0,14,348
0,74,94,81,58,0,31,128,0,178,17,51,48,50,148,17,1,108,0,28,1046
0,43,31,20,27,0,19,49,0,79,3,11,16,29,62,10,0,32,0,21,424
0,75,55,31,36,0,17,90,0,147,7,29,35,51,146,10,0,70,1,33,768
0,75,97,60,72,0,20,125,1,185,7,25,59,47,112,24,0,97,1,38,967
0,48,77,45,45,0,20,81,2,148,4,27,45,41,107,10,0,83,1,42,755
0,42,47,39,33,0,22,61,1,95,4,20,29,47,87,10,0,64,0,21,563
0,33,30,18,13,0,11,24,0,63,6,15,9,23,39,7,0,32,0,12,312
0,37,25,17,14,0,8,37,0,77,8,9,16,37,80,6,1,28,0,12,372
0,32,43,15,21,0,13,52,0,94,4,13,18,29,62,10,1,58,0,17,440
0,71,79,35,41,0,14,93,2,148,3,21,36,70,136,14,0,74,0,25,788
0,54,61,29,29,0,23,79,0,143,5,25,22,39,81,13,1,64,1,33,638
0,61,65,41,47,0,20,91,2,150,8,14,36,47,116,13,0,85,1,38,769
0,63,86,51,34,0,24,110,1,160,5,26,19,39,73,19,0,83,0,32,769
0,61,100,58,48,0,32,116,0,181,1,29,96,43,110,31,0,119,0,32,1000
0,62,62,56,52,0,15,99,2,142,13,32,34,45,92,17,3,84,0,35,775
0,87,90,59,82,0,39,129,0,189,6,39,66,45,136,24,1,124,2,34,1084
0,42,49,38,36,0,15,78,1,112,6,19,37,30,113,18,0,69,1,25,635
0,26,32,14,16,0,10,28,0,51,0,11,17,13,47,13,0,29,0,14,292
0,37,46,23,26,0,16,58,0,107,3,13,29,27,65,13,1,41,0,14,478
0,33,26,18,18,0,13,35,0,60,5,13,17,18,26,8,2,38,1,13,325
0,88,104,53,62,0,40,132,0,196,5,28,49,55,127,29,0,103,0,58,1055
0,44,49,24,36,0,18,64,0,80,6,15,22,20,72,11,0,50,1,18,492
0,59,74,59,31,0,19,77,0,155,10,15,21,40,93,17,1,67,1,23,707
0,32,31,30,36,0,13,53,7,57,8,24,29,24,76,13,2,45,0,20,460
0,85,104,64,73,0,46,142,4,239,13,50,85,90,200,41,0,157,0,72,1310
0,84,81,79,50,0,36,112,4,188,8,27,39,50,182,16,0,102,4,44,992
0,91,81,46,40,0,18,88,0,176,8,29,38,35,116,22,0,111,2,41,859
0,28,33,33,24,0,8,68,0,90,6,16,24,10,69,17,0,59,0,26,468
0,102,66,50,44,0,27,106,1,155,9,18,32,48,94,17,0,80,0,35,817
0,71,105,57,41,0,27,108,1,216,24,26,35,67,173,21,6,96,0,30,989
0,94,81,56,56,0,28,128,0,201,10,37,41,68,162,16,0,101,0,45,1028
0,92,88,58,58,0,28,121,0,175,2,22,41,48,148,22,2,95,0,35,941
0,38,36,19,27,0,8,53,0,66,2,7,27,12,42,6,0,35,0,23,365
0,28,29,29,26,0,13,31,0,62,3,17,16,15,50,2,0,30,0,16,333
0,47,36,20,30,0,22,62,0,96,0,11,23,30,73,13,0,42,0,29,492
0,36,59,32,25,0,17,79,1,108,6,19,33,46,72,11,0,67,0,22,595
0,13,11,4,6,0,4,16,1,27,1,1,6,12,18,2,0,6,0,3,117
0,67,66,39,42,0,32,77,3,131,13,17,37,60,119,15,0,67,0,33,759
0,56,72,62,45,0,23,93,1,138,6,22,42,54,98,6,0,87,0,34,776
0,32,29,10,9,0,7,50,1,80,1,7,18,15,50,8,1,48,2,14,353
0,66,89,50,33,0,26,112,4,181,23,21,42,69,146,23,0,84,0,48,936
0,145,157,129,107,0,128,278,6,418,23,64,98,132,391,30,2,217,2,112,2181
0,45,43,22,31,0,23,63,3,115,12,19,34,66,174,8,2,67,0,48,675
0,75,81,53,49,0,27,127,9,163,11,34,69,21,104,16,0,142,0,48,970
0,64,77,48,41,0,30,108,0,141,6,37,38,49,67,23,0,88,1,35,802
0,68,68,41,39,0,31,92,3,153,9,29,47,60,131,13,0,87,0,31,835
0,94,124,72,69,0,39,139,0,225,9,47,44,94,158,29,0,120,1,43,1204
0,77,114,45,65,0,28,158,0,204,7,46,54,29,107,26,0,122,0,43,1060
0,16,21,5,13,0,10,32,2,64,3,5,8,7,43,5,2,18,0,12,250
0,17,33,42,20,0,13,38,2,94,9,12,36,18,82,9,0,55,0,28,463
0,91,137,55,72,0,54,194,0,293,11,41,26,134,178,34,1,141,0,70,1428
0,75,80,53,49,0,30,105,0,157,2,24,43,36,103,24,0,79,1,33,826
0,63,71,59,37,0,32,89,3,137,6,29,39,48,122,20,0,80,0,33,810
0,17,29,15,15,0,9,29,0,61,4,6,11,19,44,5,0,35,0,19,293
0,74,63,42,51,0,31,86,1,135,6,30,48,37,95,24,0,92,0,43,798
0,93,107,73,53,0,37,127,0,184,26,38,43,61,192,24,1,105,0,35,1129
0,78,93,52,53,0,32,109,0,183,7,35,53,47,121,28,0,90,0,33,945
0,18,19,13,8,0,6,29,0,47,2,7,5,31,27,3,0,24,0,11,232
0,67,96,49,45,0,37,132,3,173,10,34,53,32,101,24,0,138,0,24,954
0,69,68,63,52,0,27,105,0,154,7,25,42,33,133,13,0,82,0,48,848
0,41,47,18,17,0,19,76,1,87,4,15,25,45,92,7,1,64,0,23,547
0,27,20,12,23,0,11,45,0,59,3,10,12,18,40,12,0,23,0,19,291
0,49,77,69,56,0,25,114,6,137,14,24,67,18,114,17,0,88,0,33,850
0,71,64,66,54,0,28,105,0,145,2,19,36,36,89,24,0,90,0,34,810
0,38,42,50,33,0,18,57,0,102,7,17,26,37,111,12,1,53,0,27,579
0,47,61,44,40,0,22,91,0,141,6,23,31,13,83,9,0,71,0,31,654
0,37,53,17,33,0,23,75,0,122,5,21,23,20,71,12,0,59,0,17,556
0,79,93,66,57,0,39,120,4,178,16,38,71,40,157,26,0,117,0,49,1033
0,56,54,28,41,0,18,88,3,138,5,22,53,16,126,17,0,70,0,49,707
0,58,39,48,43,0,20,71,3,94,3,17,33,52,96,17,0,67,0,36,640
0,53,45,31,21,0,13,63,5,97,4,14,19,43,108,7,1,52,0,27,548
0,47,59,23,15,0,17,72,1,105,2,14,9,63,73,10,0,53,0,22,549
0,68,59,40,35,0,17,79,2,136,4,21,18,32,129,18,1,56,1,24,683
0,25,55,23,27,0,10,62,1,93,8,15,30,33,64,13,1,49,0,29,498
0,54,64,41,40,0,17,87,1,110,4,23,34,29,83,20,0,71,0,19,656
0,56,61,31,28,0,22,76,1,124,1,17,29,35,82,10,0,61,1,27,599
0,41,46,20,34,0,11,57,0,87,7,21,28,33,69,12,1,73,0,27,521
0,85,108,87,81,0,53,148,0,198,7,35,93,48,155,38,1,142,0,37,1220
0,64,94,60,37,0,27,109,0,164,8,28,38,68,103,15,0,104,0,39,896
0,67,50,28,22,0,16,78,0,103,11,10,15,46,88,9,0,50,0,21,569
0,63,64,57,49,0,15,102,0,139,9,23,48,19,75,25,0,74,0,35,740
0,47,60,45,28,0,21,69,2,114,9,19,30,31,72,9,0,62,0,26,584
0,28,47,22,35,0,9,54,0,87,2,13,27,54,101,11,0,52,0,20,498
0,43,68,23,24,0,17,95,0,145,6,13,13,49,89,7,1,72,0,30,634
0,66,86,68,56,0,29,115,1,189,10,37,66,5,186,15,0,115,0,69,1014
0,65,74,35,37,0,26,92,1,145,21,29,47,79,138,9,0,86,1,31,862
0,71,79,52,50,0,23,124,0,166,13,23,29,73,131,19,0,99,0,37,922
0,20,27,17,17,0,16,52,3,63,0,9,18,11,47,11,0,46,0,13,344
0,85,109,72,71,0,43,121,2,197,7,41,77,79,141,30,0,146,0,51,1177
0,22,20,23,13,0,11,32,1,75,2,9,8,34,61,4,0,30,2,16,332
0,45,52,40,40,0,17,75,2,105,4,19,52,22,88,21,0,85,0,33,648
0,38,50,28,38,0,16,69,2,101,13,27,48,20,77,16,0,70,1,29,582
0,30,40,15,25,0,16,41,0,72,6,22,26,30,36,10,0,45,1,19,404
0,48,43,29,17,0,16,64,2,94,5,18,17,30,67,11,1,46,0,17,481
0,33,22,24,22,0,10,37,0,57,2,13,24,13,40,6,0,45,0,20,336
0,41,38,35,22,0,14,47,0,86,6,16,27,28,65,15,2,50,0,21,461
0,48,68,58,46,0,24,96,0,119,4,17,47,18,116,17,0,97,2,40,750
0,78,102,71,75,0,59,151,0,201,7,42,87,23,106,33,0,132,1,38,1114
0,35,55,21,33,0,32,89,0,156,7,15,30,90,129,17,6,62,0,27,735
0,28,64,28,26,0,19,70,1,121,7,13,30,23,80,8,0,69,0,25,571
0,96,92,56,50,0,38,134,0,190,6,32,65,82,198,25,0,121,2,44,1090
0,43,64,19,23,0,17,80,0,113,8,12,23,54,82,14,1,49,0,25,589
0,59,58,44,51,0,22,100,3,119,5,22,46,36,89,24,0,80,0,35,743
0,32,36,42,34,0,7,72,0,90,1,13,38,23,67,15,0,62,0,35,520
0,49,57,39,39,0,29,71,0,102,8,21,44,30,104,12,0,76,0,21,662
0,50,69,39,28,0,18,77,1,138,6,24,18,47,134,7,1,73,1,27,687
0,53,43,36,30,0,19,69,0,101,1,16,26,14,95,7,0,57,0,27,526
0,50,49,41,37,0,20,86,3,109,8,15,25,20,82,17,0,54,0,33,596
0,40,55,37,30,0,19,59,0,105,14,18,35,46,85,23,0,72,0,29,624
0,67,73,41,28,0,14,90,0,163,10,28,28,47,88,8,0,76,0,27,704
0,36,38,34,22,0,10,51,1,92,2,21,19,31,69,4,0,47,1,21,439
0,41,69,37,39,0,23,74,0,122,4,15,41,34,95,18,0,79,0,30,665
0,55,48,29,24,0,23,49,1,109,12,14,31,28,75,8,0,52,0,25,539
0,63,65,49,45,0,22,89,0,145,8,21,35,30,104,18,0,77,1,33,756
0,69,70,61,47,0,25,87,18,154,11,26,32,34,102,9,0,62,0,28,762
0,30,59,23,23,0,18,76,0,113,8,27,24,51,72,10,2,76,0,25,588
0,92,142,53,59,0,40,176,0,284,13,27,34,96,188,29,0,114,2,62,1312
0,53,58,34,38,0,12,89,0,128,13,19,29,31,50,15,0,58,0,28,614
0,37,49,43,22,0,17,62,6,107,1,7,34,30,130,11,0,49,0,28,591
0,62,72,63,39,0,30,107,7,153,14,31,49,16,125,16,0,86,0,35,838
0,132,130,109,119,0,58,179,11,301,11,77,120,62,309,33,0,213,1,103,1766
0,108,157,74,65,0,57,200,0,295,20,38,65,126,260,30,4,123,1,47,1549
0,47,74,66,44,0,18,89,1,135,6,30,56,48,95,19,0,97,1,34,805
0,16,26,25,17,0,8,38,2,50,0,7,15,17,38,7,0,25,0,13,278
0,48,41,28,37,0,14,72,1,112,5,19,33,32,72,21,0,68,0,28,577
0,59,58,36,27,0,12,81,0,123,8,16,28,46,87,13,0,46,0,31,619
0,60,58,43,56,0,33,105,3,150,5,27,62,16,139,11,0,90,0,50,822
0,37,46,40,19,0,13,45,2,83,4,21,18,59,81,10,0,44,0,21,503
0,62,62,52,42,0,21,88,0,134,8,24,34,54,120,17,0,82,1,28,770
0,38,36,31,22,0,18,44,0,69,3,15,27,36,72,14,0,41,0,22,440
0,47,41,52,41,0,17,90,1,124,6,20,25,18,84,24,0,71,0,29,638
0,49,61,35,32,0,15,83,0,119,10,13,21,28,67,7,0,52,0,19,575
0,119,153,100,67,0,54,176,6,254,9,41,94,79,247,52,2,162,2,33,1545
0,120,165,91,100,0,56,230,2,338,21,58,78,70,169,30,0,169,0,81,1644
0,59,69,66,42,0,32,99,0,154,14,19,42,46,82,32,2,109,1,26,854
0,23,35,32,32,0,15,45,1,86,5,17,30,20,51,8,0,54,0,23,443
0,25,43,27,30,0,24,81,1,125,2,23,22,41,89,11,0,71,0,34,576
0,70,75,43,59,0,20,104,0,149,5,27,60,46,123,33,1,99,0,32,860
0,48,57,25,20,0,11,76,1,133,4,15,21,49,109,17,0,64,0,23,615
0,52,34,41,34,0,17,60,1,85,10,13,30,39,106,8,1,59,1,28,569
0,41,41,28,26,0,8,56,1,81,4,9,20,22,87,11,2,39,1,29,474
0,54,59,41,24,0,20,58,0,126,4,11,10,32,78,12,0,59,0,23,580
0,45,48,49,45,0,19,74,2,108,4,23,35,27,95,15,0,56,0,32,612
0,32,23,16,14,0,7,34,1,53,1,5,10,25,43,4,0,19,0,15,271
0,16,27,18,11,0,8,30,1,50,4,4,11,15,33,2,0,29,0,13,249
0,54,74,38,35,0,19,87,0,149,6,33,31,51,121,27,0,81,1,31,776
0,115,100,80,38,0,38,135,0,257,8,46,34,61,194,30,1,136,1,51,1223
0,53,53,23,34,0,16,58,2,104,11,15,31,35,80,15,0,49,0,27,557
0,60,79,44,76,0,30,101,0,127,14,34,48,72,112,11,0,72,0,51,853
0,85,78,67,46,0,27,89,3,136,5,24,86,43,145,28,0,97,0,43,899
0,21,22,8,12,0,9,31,1,55,2,3,10,15,49,5,0,27,0,11,250
0,52,36,28,36,0,21,56,0,85,6,23,38,21,88,19,0,75,3,34,568
0,81,77,34,40,0,31,105,1,163,9,26,39,51,130,10,1,88,2,27,844
0,108,125,101,67,0,33,181,3,260,14,39,76,85,170,39,0,177,3,43,1441
0,68,75,39,37,0,21,104,1,163,4,18,18,95,109,16,0,77,0,26,775
0,42,57,41,44,0,15,85,0,130,5,27,45,25,62,13,0,88,0,38,659
0,40,56,37,30,0,17,70,0,120,12,19,34,20,82,16,2,77,0,33,604
0,42,60,50,55,0,19,85,1,113,7,26,59,15,89,16,0,70,0,40,685
0,191,202,96,74,0,61,222,2,388,28,52,48,111,214,38,1,159,0,78,1812
0,50,44,29,13,0,14,61,2,114,0,25,19,34,99,9,1,49,0,20,520
0,73,75,50,52,0,27,109,3,175,8,30,61,57,129,27,0,113,0,42,927
0,68,44,25,41,0,24,68,0,106,7,23,40,32,92,26,1,67,3,22,634
0,36,37,33,28,0,26,47,2,70,1,13,27,18,83,6,0,48,0,17,435
